"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Texas"	"48"	"Uvalde County, TX"	"48463"	"2010"	"2010"	66	26405	250.0	193.3	318.0	30.8
	"Texas"	"48"	"Uvalde County, TX"	"48463"	"2011"	"2011"	64	26535	241.2	185.7	308.0	30.1
	"Texas"	"48"	"Uvalde County, TX"	"48463"	"2012"	"2012"	76	26752	284.1	223.8	355.6	32.6
	"Texas"	"48"	"Uvalde County, TX"	"48463"	"2013"	"2013"	79	26926	293.4	232.3	365.7	33.0
	"Texas"	"48"	"Uvalde County, TX"	"48463"	"2014"	"2014"	75	27117	276.6	217.5	346.7	31.9
	"Texas"	"48"	"Uvalde County, TX"	"48463"	"2015"	"2015"	67	27245	245.9	190.6	312.3	30.0
	"Texas"	"48"	"Uvalde County, TX"	"48463"	"2016"	"2016"	69	27285	252.9	196.8	320.0	30.4
	"Texas"	"48"	"Uvalde County, TX"	"48463"	"2017"	"2017"	82	27132	302.2	240.4	375.1	33.4
	"Texas"	"48"	"Uvalde County, TX"	"48463"	"2018"	"2018"	75	26846	279.4	219.7	350.2	32.3
	"Texas"	"48"	"Val Verde County, TX"	"48465"	"2010"	"2010"	106	48879	216.9	175.6	258.1	21.1
	"Texas"	"48"	"Val Verde County, TX"	"48465"	"2011"	"2011"	101	49106	205.7	165.6	245.8	20.5
	"Texas"	"48"	"Val Verde County, TX"	"48465"	"2012"	"2012"	86	48705	176.6	141.2	218.1	19.0
	"Texas"	"48"	"Val Verde County, TX"	"48465"	"2013"	"2013"	103	48623	211.8	170.9	252.7	20.9
	"Texas"	"48"	"Val Verde County, TX"	"48465"	"2014"	"2014"	99	48974	202.1	164.3	246.1	20.3
	"Texas"	"48"	"Val Verde County, TX"	"48465"	"2015"	"2015"	90	48988	183.7	147.7	225.8	19.4
	"Texas"	"48"	"Val Verde County, TX"	"48465"	"2016"	"2016"	131	48881	268.0	222.1	313.9	23.4
	"Texas"	"48"	"Val Verde County, TX"	"48465"	"2017"	"2017"	122	49205	247.9	203.9	291.9	22.4
	"Texas"	"48"	"Val Verde County, TX"	"48465"	"2018"	"2018"	127	49208	258.1	213.2	303.0	22.9
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2010"	"2010"	190	52579	361.4	310.0	412.7	26.2
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2011"	"2011"	235	52776	445.3	388.3	502.2	29.0
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2012"	"2012"	198	52427	377.7	325.1	430.3	26.8
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2013"	"2013"	199	52481	379.2	326.5	431.9	26.9
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2014"	"2014"	200	52910	378.0	325.6	430.4	26.7
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2015"	"2015"	208	53547	388.4	335.7	441.2	26.9
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2016"	"2016"	203	54355	373.5	322.1	424.8	26.2
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2017"	"2017"	215	55182	389.6	337.5	441.7	26.6
	"Texas"	"48"	"Van Zandt County, TX"	"48467"	"2018"	"2018"	231	56019	412.4	359.2	465.5	27.1
	"Texas"	"48"	"Victoria County, TX"	"48469"	"2010"	"2010"	219	86793	252.3	218.9	285.7	17.1
	"Texas"	"48"	"Victoria County, TX"	"48469"	"2011"	"2011"	224	87545	255.9	222.4	289.4	17.1
	"Texas"	"48"	"Victoria County, TX"	"48469"	"2012"	"2012"	261	89269	292.4	256.9	327.8	18.1
	"Texas"	"48"	"Victoria County, TX"	"48469"	"2013"	"2013"	202	90028	224.4	193.4	255.3	15.8
	"Texas"	"48"	"Victoria County, TX"	"48469"	"2014"	"2014"	219	91081	240.4	208.6	272.3	16.2
	"Texas"	"48"	"Victoria County, TX"	"48469"	"2015"	"2015"	224	92382	242.5	210.7	274.2	16.2
	"Texas"	"48"	"Victoria County, TX"	"48469"	"2016"	"2016"	239	92467	258.5	225.7	291.2	16.7
	"Texas"	"48"	"Victoria County, TX"	"48469"	"2017"	"2017"	242	92084	262.8	229.7	295.9	16.9
	"Texas"	"48"	"Victoria County, TX"	"48469"	"2018"	"2018"	274	92035	297.7	262.5	333.0	18.0
	"Texas"	"48"	"Walker County, TX"	"48471"	"2010"	"2010"	142	67861	209.3	174.8	243.7	17.6
	"Texas"	"48"	"Walker County, TX"	"48471"	"2011"	"2011"	150	68087	220.3	185.1	255.6	18.0
	"Texas"	"48"	"Walker County, TX"	"48471"	"2012"	"2012"	139	68408	203.2	169.4	237.0	17.2
	"Texas"	"48"	"Walker County, TX"	"48471"	"2013"	"2013"	121	68817	175.8	144.5	207.2	16.0
	"Texas"	"48"	"Walker County, TX"	"48471"	"2014"	"2014"	122	69789	174.8	143.8	205.8	15.8
	"Texas"	"48"	"Walker County, TX"	"48471"	"2015"	"2015"	140	70699	198.0	165.2	230.8	16.7
	"Texas"	"48"	"Walker County, TX"	"48471"	"2016"	"2016"	143	71484	200.0	167.3	232.8	16.7
	"Texas"	"48"	"Walker County, TX"	"48471"	"2017"	"2017"	157	72245	217.3	183.3	251.3	17.3
	"Texas"	"48"	"Walker County, TX"	"48471"	"2018"	"2018"	172	72480	237.3	201.8	272.8	18.1
	"Texas"	"48"	"Waller County, TX"	"48473"	"2010"	"2010"	86	43205	199.1	159.2	245.8	21.5
	"Texas"	"48"	"Waller County, TX"	"48473"	"2011"	"2011"	87	44013	197.7	158.3	243.8	21.2
	"Texas"	"48"	"Waller County, TX"	"48473"	"2012"	"2012"	89	44357	200.6	161.1	246.9	21.3
	"Texas"	"48"	"Waller County, TX"	"48473"	"2013"	"2013"	95	45213	210.1	170.0	256.9	21.6
	"Texas"	"48"	"Waller County, TX"	"48473"	"2014"	"2014"	98	46820	209.3	169.9	255.1	21.1
	"Texas"	"48"	"Waller County, TX"	"48473"	"2015"	"2015"	94	48656	193.2	156.1	236.4	19.9
	"Texas"	"48"	"Waller County, TX"	"48473"	"2016"	"2016"	100	50115	199.5	160.4	238.7	20.0
	"Texas"	"48"	"Waller County, TX"	"48473"	"2017"	"2017"	95	51307	185.2	149.8	226.3	19.0
	"Texas"	"48"	"Waller County, TX"	"48473"	"2018"	"2018"	119	53126	224.0	183.7	264.2	20.5
	"Texas"	"48"	"Ward County, TX"	"48475"	"2010"	"2010"	35	10658	328.4	228.7	456.7	55.5
	"Texas"	"48"	"Ward County, TX"	"48475"	"2011"	"2011"	41	10716	382.6	274.6	519.0	59.8
	"Texas"	"48"	"Ward County, TX"	"48475"	"2012"	"2012"	41	10879	376.9	270.5	511.3	58.9
	"Texas"	"48"	"Ward County, TX"	"48475"	"2013"	"2013"	35	11244	311.3	216.8	432.9	52.6
	"Texas"	"48"	"Ward County, TX"	"48475"	"2014"	"2014"	34	11625	292.5	202.5	408.7	50.2
	"Texas"	"48"	"Ward County, TX"	"48475"	"2015"	"2015"	32	11721	273.0	186.7	385.4	48.3
	"Texas"	"48"	"Ward County, TX"	"48475"	"2016"	"2016"	44	11600	379.3	275.6	509.2	57.2
	"Texas"	"48"	"Ward County, TX"	"48475"	"2017"	"2017"	34	11472	296.4	205.2	414.2	50.8
	"Texas"	"48"	"Ward County, TX"	"48475"	"2018"	"2018"	37	11720	315.7	222.3	435.2	51.9
	"Texas"	"48"	"Washington County, TX"	"48477"	"2010"	"2010"	100	33718	296.6	238.4	354.7	29.7
	"Texas"	"48"	"Washington County, TX"	"48477"	"2011"	"2011"	112	33791	331.4	270.1	392.8	31.3
	"Texas"	"48"	"Washington County, TX"	"48477"	"2012"	"2012"	94	34093	275.7	222.8	337.4	28.4
	"Texas"	"48"	"Washington County, TX"	"48477"	"2013"	"2013"	119	34147	348.5	285.9	411.1	31.9
	"Texas"	"48"	"Washington County, TX"	"48477"	"2014"	"2014"	117	34438	339.7	278.2	401.3	31.4
	"Texas"	"48"	"Washington County, TX"	"48477"	"2015"	"2015"	117	34765	336.5	275.6	397.5	31.1
	"Texas"	"48"	"Washington County, TX"	"48477"	"2016"	"2016"	91	35056	259.6	209.0	318.7	27.2
	"Texas"	"48"	"Washington County, TX"	"48477"	"2017"	"2017"	116	35043	331.0	270.8	391.3	30.7
	"Texas"	"48"	"Washington County, TX"	"48477"	"2018"	"2018"	103	35108	293.4	236.7	350.0	28.9
	"Texas"	"48"	"Webb County, TX"	"48479"	"2010"	"2010"	368	250304	147.0	132.0	162.0	7.7
	"Texas"	"48"	"Webb County, TX"	"48479"	"2011"	"2011"	340	256496	132.6	118.5	146.6	7.2
	"Texas"	"48"	"Webb County, TX"	"48479"	"2012"	"2012"	364	259172	140.4	126.0	154.9	7.4
	"Texas"	"48"	"Webb County, TX"	"48479"	"2013"	"2013"	359	262495	136.8	122.6	150.9	7.2
	"Texas"	"48"	"Webb County, TX"	"48479"	"2014"	"2014"	395	266673	148.1	133.5	162.7	7.5
	"Texas"	"48"	"Webb County, TX"	"48479"	"2015"	"2015"	359	269721	133.1	119.3	146.9	7.0
	"Texas"	"48"	"Webb County, TX"	"48479"	"2016"	"2016"	400	271193	147.5	133.0	162.0	7.4
	"Texas"	"48"	"Webb County, TX"	"48479"	"2017"	"2017"	401	274794	145.9	131.6	160.2	7.3
	"Texas"	"48"	"Webb County, TX"	"48479"	"2018"	"2018"	380	275910	137.7	123.9	151.6	7.1
	"Texas"	"48"	"Wharton County, TX"	"48481"	"2010"	"2010"	123	41280	298.0	245.3	350.6	26.9
	"Texas"	"48"	"Wharton County, TX"	"48481"	"2011"	"2011"	132	41314	319.5	265.0	374.0	27.8
	"Texas"	"48"	"Wharton County, TX"	"48481"	"2012"	"2012"	125	41285	302.8	249.7	355.9	27.1
	"Texas"	"48"	"Wharton County, TX"	"48481"	"2013"	"2013"	142	41216	344.5	287.9	401.2	28.9
	"Texas"	"48"	"Wharton County, TX"	"48481"	"2014"	"2014"	100	41168	242.9	195.3	290.5	24.3
	"Texas"	"48"	"Wharton County, TX"	"48481"	"2015"	"2015"	125	41486	301.3	248.5	354.1	26.9
	"Texas"	"48"	"Wharton County, TX"	"48481"	"2016"	"2016"	156	41735	373.8	315.1	432.4	29.9
	"Texas"	"48"	"Wharton County, TX"	"48481"	"2017"	"2017"	142	41968	338.4	282.7	394.0	28.4
	"Texas"	"48"	"Wharton County, TX"	"48481"	"2018"	"2018"	159	41619	382.0	322.7	441.4	30.3
	"Texas"	"48"	"Wheeler County, TX"	"48483"	"2010"	"2010"	16	5410	Unreliable	169.0	480.3	73.9
	"Texas"	"48"	"Wheeler County, TX"	"48483"	"2011"	"2011"	15	5465	Unreliable	153.6	452.7	70.9
	"Texas"	"48"	"Wheeler County, TX"	"48483"	"2012"	"2012"	18	5626	Unreliable	189.6	505.6	75.4
	"Texas"	"48"	"Wheeler County, TX"	"48483"	"2013"	"2013"	14	5751	Unreliable	133.1	408.4	65.1
	"Texas"	"48"	"Wheeler County, TX"	"48483"	"2014"	"2014"	16	5714	Unreliable	160.1	454.7	70.0
	"Texas"	"48"	"Wheeler County, TX"	"48483"	"2015"	"2015"	14	5657	Unreliable	135.3	415.2	66.1
	"Texas"	"48"	"Wheeler County, TX"	"48483"	"2016"	"2016"	15	5546	Unreliable	151.4	446.1	69.8
	"Texas"	"48"	"Wheeler County, TX"	"48483"	"2017"	"2017"	15	5358	Unreliable	156.7	461.7	72.3
	"Texas"	"48"	"Wheeler County, TX"	"48483"	"2018"	"2018"	26	5191	500.9	327.2	733.9	98.2
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2010"	"2010"	354	131500	269.2	241.2	297.2	14.3
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2011"	"2011"	391	130698	299.2	269.5	328.8	15.1
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2012"	"2012"	343	131559	260.7	233.1	288.3	14.1
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2013"	"2013"	405	132047	306.7	276.8	336.6	15.2
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2014"	"2014"	380	132355	287.1	258.2	316.0	14.7
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2015"	"2015"	370	131705	280.9	252.3	309.6	14.6
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2016"	"2016"	396	131838	300.4	270.8	330.0	15.1
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2017"	"2017"	424	132000	321.2	290.6	351.8	15.6
	"Texas"	"48"	"Wichita County, TX"	"48485"	"2018"	"2018"	407	132064	308.2	278.2	338.1	15.3
	"Texas"	"48"	"Wilbarger County, TX"	"48487"	"2010"	"2010"	48	13535	354.6	261.5	470.2	51.2
	"Texas"	"48"	"Wilbarger County, TX"	"48487"	"2011"	"2011"	44	13404	328.3	238.5	440.7	49.5
	"Texas"	"48"	"Wilbarger County, TX"	"48487"	"2012"	"2012"	47	13258	354.5	260.5	471.4	51.7
	"Texas"	"48"	"Wilbarger County, TX"	"48487"	"2013"	"2013"	43	13131	327.5	237.0	441.1	49.9
	"Texas"	"48"	"Wilbarger County, TX"	"48487"	"2014"	"2014"	47	12973	362.3	266.2	481.8	52.8
	"Texas"	"48"	"Wilbarger County, TX"	"48487"	"2015"	"2015"	49	13027	376.1	278.3	497.3	53.7
	"Texas"	"48"	"Wilbarger County, TX"	"48487"	"2016"	"2016"	57	12892	442.1	334.9	572.8	58.6
	"Texas"	"48"	"Wilbarger County, TX"	"48487"	"2017"	"2017"	51	12764	399.6	297.5	525.4	55.9
	"Texas"	"48"	"Wilbarger County, TX"	"48487"	"2018"	"2018"	38	12820	296.4	209.8	406.8	48.1
	"Texas"	"48"	"Willacy County, TX"	"48489"	"2010"	"2010"	28	22134	126.5	84.1	182.8	23.9
	"Texas"	"48"	"Willacy County, TX"	"48489"	"2011"	"2011"	30	22095	135.8	91.6	193.8	24.8
	"Texas"	"48"	"Willacy County, TX"	"48489"	"2012"	"2012"	44	22058	199.5	144.9	267.8	30.1
	"Texas"	"48"	"Willacy County, TX"	"48489"	"2013"	"2013"	48	21921	219.0	161.4	290.3	31.6
	"Texas"	"48"	"Willacy County, TX"	"48489"	"2014"	"2014"	53	21903	242.0	181.3	316.5	33.2
	"Texas"	"48"	"Willacy County, TX"	"48489"	"2015"	"2015"	42	21903	191.8	138.2	259.2	29.6
	"Texas"	"48"	"Willacy County, TX"	"48489"	"2016"	"2016"	54	21810	247.6	186.0	323.1	33.7
	"Texas"	"48"	"Willacy County, TX"	"48489"	"2017"	"2017"	59	21584	273.4	208.1	352.6	35.6
	"Texas"	"48"	"Willacy County, TX"	"48489"	"2018"	"2018"	42	21515	195.2	140.7	263.9	30.1
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2010"	"2010"	482	422679	114.0	103.9	124.2	5.2
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2011"	"2011"	512	442782	115.6	105.6	125.6	5.1
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2012"	"2012"	553	456232	121.2	111.1	131.3	5.2
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2013"	"2013"	553	471014	117.4	107.6	127.2	5.0
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2014"	"2014"	623	489250	127.3	117.3	137.3	5.1
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2015"	"2015"	689	508514	135.5	125.4	145.6	5.2
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2016"	"2016"	777	528718	147.0	136.6	157.3	5.3
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2017"	"2017"	734	547545	134.1	124.4	143.8	4.9
	"Texas"	"48"	"Williamson County, TX"	"48491"	"2018"	"2018"	877	566719	154.8	144.5	165.0	5.2
	"Texas"	"48"	"Wilson County, TX"	"48493"	"2010"	"2010"	81	42918	188.7	149.9	234.6	21.0
	"Texas"	"48"	"Wilson County, TX"	"48493"	"2011"	"2011"	98	43789	223.8	181.7	272.7	22.6
	"Texas"	"48"	"Wilson County, TX"	"48493"	"2012"	"2012"	103	44370	232.1	187.3	277.0	22.9
	"Texas"	"48"	"Wilson County, TX"	"48493"	"2013"	"2013"	107	45418	235.6	190.9	280.2	22.8
	"Texas"	"48"	"Wilson County, TX"	"48493"	"2014"	"2014"	129	46402	278.0	230.0	326.0	24.5
	"Texas"	"48"	"Wilson County, TX"	"48493"	"2015"	"2015"	133	47520	279.9	232.3	327.4	24.3
	"Texas"	"48"	"Wilson County, TX"	"48493"	"2016"	"2016"	102	48480	210.4	169.6	251.2	20.8
	"Texas"	"48"	"Wilson County, TX"	"48493"	"2017"	"2017"	126	49304	255.6	210.9	300.2	22.8
	"Texas"	"48"	"Wilson County, TX"	"48493"	"2018"	"2018"	122	50224	242.9	199.8	286.0	22.0
	"Texas"	"48"	"Winkler County, TX"	"48495"	"2010"	"2010"	23	7110	323.5	205.1	485.4	67.5
	"Texas"	"48"	"Winkler County, TX"	"48495"	"2011"	"2011"	14	7178	Unreliable	106.6	327.2	52.1
	"Texas"	"48"	"Winkler County, TX"	"48495"	"2012"	"2012"	31	7330	422.9	287.4	600.3	76.0
	"Texas"	"48"	"Winkler County, TX"	"48495"	"2013"	"2013"	14	7606	Unreliable	100.6	308.8	49.2
	"Texas"	"48"	"Winkler County, TX"	"48495"	"2014"	"2014"	26	7821	332.4	217.2	487.1	65.2
	"Texas"	"48"	"Winkler County, TX"	"48495"	"2015"	"2015"	25	8005	312.3	202.1	461.0	62.5
	"Texas"	"48"	"Winkler County, TX"	"48495"	"2016"	"2016"	23	7893	291.4	184.7	437.2	60.8
	"Texas"	"48"	"Winkler County, TX"	"48495"	"2017"	"2017"	27	7574	356.5	234.9	518.7	68.6
	"Texas"	"48"	"Winkler County, TX"	"48495"	"2018"	"2018"	24	7720	310.9	199.2	462.6	63.5
	"Texas"	"48"	"Wise County, TX"	"48497"	"2010"	"2010"	133	59127	224.9	186.7	263.2	19.5
	"Texas"	"48"	"Wise County, TX"	"48497"	"2011"	"2011"	166	59833	277.4	235.2	319.6	21.5
	"Texas"	"48"	"Wise County, TX"	"48497"	"2012"	"2012"	157	60432	259.8	219.2	300.4	20.7
	"Texas"	"48"	"Wise County, TX"	"48497"	"2013"	"2013"	144	60939	236.3	197.7	274.9	19.7
	"Texas"	"48"	"Wise County, TX"	"48497"	"2014"	"2014"	172	61638	279.0	237.3	320.8	21.3
	"Texas"	"48"	"Wise County, TX"	"48497"	"2015"	"2015"	166	62953	263.7	223.6	303.8	20.5
	"Texas"	"48"	"Wise County, TX"	"48497"	"2016"	"2016"	190	64455	294.8	252.9	336.7	21.4
	"Texas"	"48"	"Wise County, TX"	"48497"	"2017"	"2017"	180	66181	272.0	232.2	311.7	20.3
	"Texas"	"48"	"Wise County, TX"	"48497"	"2018"	"2018"	198	68305	289.9	249.5	330.3	20.6
	"Texas"	"48"	"Wood County, TX"	"48499"	"2010"	"2010"	186	41964	443.2	379.5	506.9	32.5
	"Texas"	"48"	"Wood County, TX"	"48499"	"2011"	"2011"	184	42164	436.4	373.3	499.4	32.2
	"Texas"	"48"	"Wood County, TX"	"48499"	"2012"	"2012"	225	42022	535.4	465.5	605.4	35.7
	"Texas"	"48"	"Wood County, TX"	"48499"	"2013"	"2013"	182	42306	430.2	367.7	492.7	31.9
	"Texas"	"48"	"Wood County, TX"	"48499"	"2014"	"2014"	248	42852	578.7	506.7	650.8	36.7
	"Texas"	"48"	"Wood County, TX"	"48499"	"2015"	"2015"	215	43356	495.9	429.6	562.2	33.8
	"Texas"	"48"	"Wood County, TX"	"48499"	"2016"	"2016"	208	44227	470.3	406.4	534.2	32.6
	"Texas"	"48"	"Wood County, TX"	"48499"	"2017"	"2017"	208	44314	469.4	405.6	533.2	32.5
	"Texas"	"48"	"Wood County, TX"	"48499"	"2018"	"2018"	233	45129	516.3	450.0	582.6	33.8
	"Texas"	"48"	"Yoakum County, TX"	"48501"	"2010"	"2010"	16	7879	Unreliable	116.1	329.8	50.8
	"Texas"	"48"	"Yoakum County, TX"	"48501"	"2011"	"2011"	16	8005	Unreliable	114.2	324.6	50.0
	"Texas"	"48"	"Yoakum County, TX"	"48501"	"2012"	"2012"	17	8075	Unreliable	122.6	337.1	51.1
	"Texas"	"48"	"Yoakum County, TX"	"48501"	"2013"	"2013"	13	8184	Unreliable	84.6	271.6	44.1
	"Texas"	"48"	"Yoakum County, TX"	"48501"	"2014"	"2014"	10	8286	Unreliable	57.9	221.9	38.2
	"Texas"	"48"	"Yoakum County, TX"	"48501"	"2015"	"2015"	21	8546	245.7	152.1	375.6	53.6
	"Texas"	"48"	"Yoakum County, TX"	"48501"	"2016"	"2016"	11	8488	Unreliable	64.7	231.9	39.1
	"Texas"	"48"	"Yoakum County, TX"	"48501"	"2017"	"2017"	16	8568	Unreliable	106.7	303.3	46.7
	"Texas"	"48"	"Yoakum County, TX"	"48501"	"2018"	"2018"	18	8591	Unreliable	124.2	331.1	49.4
	"Texas"	"48"	"Young County, TX"	"48503"	"2010"	"2010"	76	18550	409.7	322.8	512.8	47.0
	"Texas"	"48"	"Young County, TX"	"48503"	"2011"	"2011"	92	18484	497.7	401.2	610.4	51.9
	"Texas"	"48"	"Young County, TX"	"48503"	"2012"	"2012"	72	18339	392.6	307.2	494.4	46.3
	"Texas"	"48"	"Young County, TX"	"48503"	"2013"	"2013"	90	18341	490.7	394.6	603.2	51.7
	"Texas"	"48"	"Young County, TX"	"48503"	"2014"	"2014"	86	18350	468.7	374.9	578.8	50.5
	"Texas"	"48"	"Young County, TX"	"48503"	"2015"	"2015"	70	18270	383.1	298.7	484.1	45.8
	"Texas"	"48"	"Young County, TX"	"48503"	"2016"	"2016"	96	18152	528.9	428.4	645.8	54.0
	"Texas"	"48"	"Young County, TX"	"48503"	"2017"	"2017"	95	17979	528.4	427.5	645.9	54.2
	"Texas"	"48"	"Young County, TX"	"48503"	"2018"	"2018"	79	18045	437.8	346.6	545.6	49.3
	"Texas"	"48"	"Zapata County, TX"	"48505"	"2010"	"2010"	18	14018	Unreliable	76.1	202.9	30.3
	"Texas"	"48"	"Zapata County, TX"	"48505"	"2011"	"2011"	27	14282	189.0	124.6	275.1	36.4
	"Texas"	"48"	"Zapata County, TX"	"48505"	"2012"	"2012"	19	14290	Unreliable	80.1	207.6	30.5
	"Texas"	"48"	"Zapata County, TX"	"48505"	"2013"	"2013"	25	14390	173.7	112.4	256.5	34.7
	"Texas"	"48"	"Zapata County, TX"	"48505"	"2014"	"2014"	29	14319	202.5	135.6	290.9	37.6
	"Texas"	"48"	"Zapata County, TX"	"48505"	"2015"	"2015"	12	14374	Unreliable	43.1	145.8	24.1
	"Texas"	"48"	"Zapata County, TX"	"48505"	"2016"	"2016"	27	14349	188.2	124.0	273.8	36.2
	"Texas"	"48"	"Zapata County, TX"	"48505"	"2017"	"2017"	22	14322	153.6	96.3	232.6	32.7
	"Texas"	"48"	"Zapata County, TX"	"48505"	"2018"	"2018"	29	14190	204.4	136.9	293.5	38.0
	"Texas"	"48"	"Zavala County, TX"	"48507"	"2010"	"2010"	19	11677	Unreliable	98.0	254.1	37.3
	"Texas"	"48"	"Zavala County, TX"	"48507"	"2011"	"2011"	30	11849	253.2	170.8	361.4	46.2
	"Texas"	"48"	"Zavala County, TX"	"48507"	"2012"	"2012"	29	11961	242.5	162.4	348.2	45.0
	"Texas"	"48"	"Zavala County, TX"	"48507"	"2013"	"2013"	27	12156	222.1	146.4	323.2	42.7
	"Texas"	"48"	"Zavala County, TX"	"48507"	"2014"	"2014"	23	12267	187.5	118.9	281.3	39.1
	"Texas"	"48"	"Zavala County, TX"	"48507"	"2015"	"2015"	29	12235	237.0	158.7	340.4	44.0
	"Texas"	"48"	"Zavala County, TX"	"48507"	"2016"	"2016"	34	12023	282.8	195.8	395.2	48.5
	"Texas"	"48"	"Zavala County, TX"	"48507"	"2017"	"2017"	37	11948	309.7	218.0	426.8	50.9
	"Texas"	"48"	"Zavala County, TX"	"48507"	"2018"	"2018"	51	11983	425.6	316.9	559.6	59.6
	"Utah"	"49"	"Beaver County, UT"	"49001"	"2010"	"2010"	18	6629	Unreliable	160.9	429.1	64.0
	"Utah"	"49"	"Beaver County, UT"	"49001"	"2011"	"2011"	15	6594	Unreliable	127.3	375.2	58.7
	"Utah"	"49"	"Beaver County, UT"	"49001"	"2012"	"2012"	14	6501	Unreliable	117.7	361.3	57.6
	"Utah"	"49"	"Beaver County, UT"	"49001"	"2013"	"2013"	14	6459	Unreliable	118.5	363.7	57.9
	"Utah"	"49"	"Beaver County, UT"	"49001"	"2014"	"2014"	12	6461	Unreliable	96.0	324.4	53.6
	"Utah"	"49"	"Beaver County, UT"	"49001"	"2015"	"2015"	11	6354	Unreliable	86.4	309.8	52.2
	"Utah"	"49"	"Beaver County, UT"	"49001"	"2016"	"2016"	Suppressed	6463	Suppressed	Suppressed	Suppressed	Suppressed
	"Utah"	"49"	"Beaver County, UT"	"49001"	"2017"	"2017"	17	6386	Unreliable	155.1	426.2	64.6
	"Utah"	"49"	"Beaver County, UT"	"49001"	"2018"	"2018"	26	6580	395.1	258.1	579.0	77.5
	"Utah"	"49"	"Box Elder County, UT"	"49003"	"2010"	"2010"	92	49975	184.1	148.4	225.8	19.2
	"Utah"	"49"	"Box Elder County, UT"	"49003"	"2011"	"2011"	100	50290	198.8	159.9	237.8	19.9
	"Utah"	"49"	"Box Elder County, UT"	"49003"	"2012"	"2012"	114	50171	227.2	185.5	268.9	21.3
	"Utah"	"49"	"Box Elder County, UT"	"49003"	"2013"	"2013"	106	50794	208.7	169.0	248.4	20.3
	"Utah"	"49"	"Box Elder County, UT"	"49003"	"2014"	"2014"	111	51518	215.5	175.4	255.5	20.5
	"Utah"	"49"	"Box Elder County, UT"	"49003"	"2015"	"2015"	118	52097	226.5	185.6	267.4	20.9
	"Utah"	"49"	"Box Elder County, UT"	"49003"	"2016"	"2016"	112	53139	210.8	171.7	249.8	19.9
	"Utah"	"49"	"Box Elder County, UT"	"49003"	"2017"	"2017"	140	54079	258.9	216.0	301.8	21.9
	"Utah"	"49"	"Box Elder County, UT"	"49003"	"2018"	"2018"	123	54950	223.8	184.3	263.4	20.2
	"Utah"	"49"	"Cache County, UT"	"49005"	"2010"	"2010"	130	112656	115.4	95.6	135.2	10.1
	"Utah"	"49"	"Cache County, UT"	"49005"	"2011"	"2011"	141	114699	122.9	102.6	143.2	10.4
	"Utah"	"49"	"Cache County, UT"	"49005"	"2012"	"2012"	125	115520	108.2	89.2	127.2	9.7
	"Utah"	"49"	"Cache County, UT"	"49005"	"2013"	"2013"	145	116909	124.0	103.8	144.2	10.3
	"Utah"	"49"	"Cache County, UT"	"49005"	"2014"	"2014"	111	118343	93.8	76.3	111.2	8.9
	"Utah"	"49"	"Cache County, UT"	"49005"	"2015"	"2015"	147	120783	121.7	102.0	141.4	10.0
	"Utah"	"49"	"Cache County, UT"	"49005"	"2016"	"2016"	164	122753	133.6	113.2	154.0	10.4
	"Utah"	"49"	"Cache County, UT"	"49005"	"2017"	"2017"	155	124438	124.6	105.0	144.2	10.0
	"Utah"	"49"	"Cache County, UT"	"49005"	"2018"	"2018"	168	127068	132.2	112.2	152.2	10.2
	"Utah"	"49"	"Carbon County, UT"	"49007"	"2010"	"2010"	68	21403	317.7	246.7	402.8	38.5
	"Utah"	"49"	"Carbon County, UT"	"49007"	"2011"	"2011"	71	21318	333.1	260.1	420.1	39.5
	"Utah"	"49"	"Carbon County, UT"	"49007"	"2012"	"2012"	73	21246	343.6	269.3	432.0	40.2
	"Utah"	"49"	"Carbon County, UT"	"49007"	"2013"	"2013"	68	20988	324.0	251.6	410.7	39.3
